基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
建信MSCI联接C,005830,0.18亿元（2019-12-31）,5.97%,7.10%,5.70%,10.26%,--,23.79%,梁洪昀,1年又296天,23.79%,10年又125天
新华MSCI中国A股国际ETF联接,007541,1.56亿元（2019-12-31）,7.70%,11.35%,10.74%,--,--,10.92%,邓岳,206天,10.92%,2年又213天
MSCI中国A股国际通联接A,000975,1.64亿元（2019-12-31）,6.81%,9.34%,8.76%,15.79%,24.79%,23.66%,荣膺,2年又118天,7.82%,4年又123天
汇添富中证长三角ETF联接C,007840,1.08亿元（2019-12-31）,6.27%,6.26%,--,--,--,6.24%,吴振翔,165天,6.24%,10年又32天
景顺MSCI中国A股国际通联接,005832,1.01亿元（2019-12-31）,6.09%,7.97%,6.72%,11.20%,--,14.74%,曾理,108天,7.83%,1年又146天
平安MSCI中国A股ETF联接A,005868,0.92亿元（2019-12-31）,6.20%,8.10%,8.61%,13.12%,--,25.19%,钱晶/成钧,1年又8天,18.22%,4年又135天/2年又73天
汇添富中证长三角ETF联接A,007839,7.11亿元（2019-12-31）,6.28%,6.34%,--,--,--,6.38%,吴振翔,165天,6.38%,10年又32天
平安MSCI中国A股ETF联接C,005869,0.73亿元（2019-12-31）,6.18%,8.06%,8.52%,12.94%,--,24.84%,钱晶/成钧,1年又8天,18.01%,4年又135天/2年又73天
华泰MSCI中国A股联接C,006293,0.19亿元（2019-12-31）,6.60%,9.13%,8.95%,15.16%,--,36.88%,柳军,1年又149天,36.88%,10年又279天
方正富邦深证100ETF联接A,006687,1.98亿元（2019-12-31）,7.99%,13.59%,16.85%,25.39%,--,33.43%,吴昊,1年又43天,33.43%,1年又254天
华泰MSCI中国A股联接A,006286,0.67亿元（2019-12-31）,6.62%,9.21%,9.22%,15.68%,--,37.82%,柳军,1年又149天,37.82%,10年又279天
方正富邦深证100ETF联接C,006688,1.29亿元（2019-12-31）,7.96%,13.35%,15.85%,23.57%,--,30.89%,吴昊,1年又43天,30.89%,1年又254天
广发央企创新驱动ETF联接A,007784,3.09亿元（2019-11-06）,12.05%,8.48%,--,--,--,8.95%,刘杰,122天,8.95%,5年又342天
广发央企创新驱动ETF联接C,007785,2.29亿元（2019-11-06）,12.04%,8.45%,--,--,--,8.91%,刘杰,122天,8.91%,5年又342天
国联安中证半导体ETF联接C,007301,2.89亿元（2019-12-31）,8.26%,39.29%,54.79%,--,--,90.62%,黄欣,255天,90.62%,9年又328天
国联安中证半导体ETF联接A,007300,1.34亿元（2019-12-31）,8.29%,39.38%,55.16%,--,--,91.42%,黄欣,255天,91.42%,9年又328天
银华MSCI中国A股联接A,006339,0.82亿元（2019-12-31）,6.25%,8.71%,7.37%,--,--,13.62%,周大鹏,276天,13.62%,8年又165天
嘉实沪深300红利低波动ETF联接C,007606,1.50亿元（2019-12-09）,4.50%,--,--,--,--,-2.61%,陈正宪/何如,89天,-2.61%,4年又63天/5年又304天
银华MSCI中国A股联接C,008201,0.00亿元（2019-12-31）,6.24%,8.63%,--,--,--,6.77%,周大鹏,121天,6.77%,8年又165天
嘉实沪深300红利低波动ETF联接A,007605,0.73亿元（2019-12-09）,4.52%,--,--,--,--,-2.51%,陈正宪/何如,89天,-2.51%,4年又63天/5年又304天
南方MSCI中国A股联接A,005788,1.61亿元（2019-12-31）,6.91%,9.41%,8.39%,14.85%,--,28.96%,罗文杰,1年又273天,28.96%,6年又321天
南方MSCI中国A股联接C,005789,1.67亿元（2019-12-31）,6.87%,9.30%,8.17%,14.39%,--,28.05%,罗文杰,1年又273天,28.05%,6年又321天
易方达深证100ETF联接C,004742,3.83亿元（2019-12-31）,8.16%,13.58%,15.86%,23.81%,--,36.29%,刘树荣/成曦,2年又233天,28.60%,2年又233天/3年又305天
易方达MSCI中国A股联接C,006705,0.83亿元（2019-12-31）,6.84%,9.51%,8.91%,--,--,13.19%,FAN BING(范冰)/成曦,360天,13.19%,2年又348天/3年又305天
富国中证价值ETF联接C,007191,0.04亿元（2019-12-31）,8.73%,9.03%,6.26%,--,--,-0.80%,牛志冬/王乐乐,340天,-0.80%,4年又300天/4年又211天
易方达MSCI中国A股联接A,006704,0.47亿元（2019-12-31）,6.85%,9.54%,9.00%,--,--,13.56%,FAN BING(范冰)/成曦,360天,13.56%,2年又348天/3年又305天
MSCI中国A股国际通联接C,005735,1.06亿元（2019-12-31）,6.72%,9.15%,8.48%,15.38%,--,9.45%,荣膺,2年又0天,9.45%,4年又123天
华泰柏瑞中证低波动ETF联接C,007467,0.12亿元（2019-12-31）,5.51%,1.22%,3.15%,--,--,3.79%,柳军,236天,3.79%,10年又279天
易方达深证100ETF联接A,110019,15.21亿元（2019-12-31）,8.18%,13.65%,16.00%,23.68%,34.85%,38.41%,刘树荣/成曦,2年又233天,28.31%,2年又233天/3年又305天
富国中证价值ETF联接A,006748,2.47亿元（2019-12-31）,8.75%,9.13%,6.48%,4.85%,--,25.25%,牛志冬/王乐乐,1年又73天,25.25%,4年又300天/4年又211天
华泰柏瑞中证低波动ETF联接A,007466,1.57亿元（2019-12-31）,5.53%,1.34%,3.41%,--,--,4.11%,柳军,236天,4.11%,10年又279天
华宝中证银行ETF联接A,240019,0.98亿元（2019-12-31）,1.28%,-3.45%,-1.10%,-1.86%,21.41%,70.95%,丰晨成/胡洁,77天,-5.64%,4年又116天/7年又144天
华宝中证银行ETF联接C,006697,0.13亿元（2019-12-31）,1.25%,-3.55%,-1.30%,-2.25%,--,8.72%,丰晨成/胡洁,77天,-5.72%,4年又116天/7年又144天
国联安沪深300ETF联接C,008391,8.01亿元（2019-12-25）,5.94%,--,--,--,--,3.28%,黄欣,73天,3.28%,9年又328天
国联安沪深300ETF联接A,008390,7.79亿元（2019-12-25）,5.96%,--,--,--,--,3.13%,黄欣,73天,3.13%,9年又328天
交银深证300价值ETF联接,519706,0.74亿元（2019-12-31）,6.41%,6.70%,6.59%,14.37%,34.22%,92.60%,蔡铮,6年又344天,102.52%,7年又72天
汇添富中证主要消费ETF联接,000248,29.60亿元（2019-12-31）,10.45%,6.31%,4.53%,34.50%,98.85%,111.75%,过蓓蓓/吴振翔,4年又218天,108.62%,4年又218天/10年又32天
南方银行ETF联接A,004597,0.83亿元（2019-12-31）,2.17%,-1.82%,1.59%,4.74%,--,14.33%,孙伟,2年又252天,14.33%,4年又291天
添富中证银行ETF联接A,007153,0.44亿元（2019-12-31）,1.29%,-3.81%,-2.01%,--,--,-0.44%,乐无穹/过蓓蓓,327天,-0.44%,1年又164天/4年又218天
添富中证银行ETF联接C,007154,0.81亿元（2019-12-31）,1.28%,-3.84%,-2.01%,--,--,-0.46%,乐无穹/过蓓蓓,327天,-0.46%,1年又164天/4年又218天
嘉实央企创新驱动ETF联接C,007793,1.69亿元（2019-11-28）,10.38%,2.25%,--,--,--,2.29%,金猛/刘珈吟,100天,2.29%,1年又169天/3年又349天
华夏沪深300ETF联接A,000051,161.17亿元（2019-12-31）,5.81%,5.90%,4.61%,9.07%,25.39%,38.30%,赵宗庭/张弘弢,2年又325天,24.04%,2年又325天/10年又243天
广发沪深300ETF联接A,270010,22.04亿元（2019-12-31）,5.54%,5.04%,3.92%,8.49%,24.67%,138.23%,刘杰,5年又342天,102.00%,5年又342天
南方银行ETF联接C,004598,1.00亿元（2019-12-31）,2.14%,-1.92%,1.39%,4.32%,--,13.11%,孙伟,2年又252天,13.11%,4年又291天
广发沪深300ETF联接C,002987,14.99亿元（2019-12-31）,5.52%,4.99%,3.82%,8.25%,23.62%,33.24%,刘杰,3年又245天,33.24%,5年又342天
嘉实央企创新驱动ETF联接A,007792,3.96亿元（2019-11-28）,10.37%,2.26%,--,--,--,2.31%,金猛/刘珈吟,100天,2.31%,1年又169天/3年又349天
广发中证100ETF联接A,007135,0.41亿元（2019-12-31）,5.43%,3.29%,2.25%,--,--,6.08%,罗国庆,285天,6.08%,4年又147天
华泰柏瑞沪深300ETF联接A,460300,16.50亿元（2019-12-31）,6.00%,5.02%,3.80%,8.62%,22.80%,87.86%,柳军,4年又270天,-12.67%,10年又279天
博时央企创新驱动ETF联接A,007796,4.88亿元（2019-11-13）,12.70%,4.44%,--,--,--,4.53%,杨振建/赵云阳,115天,4.53%,1年又95天/7年又116天
博时央企创新驱动ETF联接C,007797,1.11亿元（2019-11-13）,12.66%,4.33%,--,--,--,4.39%,杨振建/赵云阳,115天,4.39%,1年又95天/7年又116天
广发中证100ETF联接C,007136,1.72亿元（2019-12-31）,5.42%,3.22%,2.13%,--,--,5.90%,罗国庆,285天,5.90%,4年又147天
华泰柏瑞沪深300ETF联接C,006131,14.55亿元（2019-12-31）,5.99%,4.95%,3.61%,8.27%,--,22.25%,柳军,1年又249天,22.25%,10年又279天
国寿安保沪深300ETF联接,000613,53.77亿元（2019-12-31）,5.74%,5.53%,4.36%,8.34%,21.36%,88.18%,李康,2年又27天,9.12%,4年又354天
嘉实深证基本面120联接A,070023,13.98亿元（2019-12-31）,8.39%,8.92%,10.10%,13.95%,39.31%,104.33%,李直/刘珈吟,2年又72天,12.76%,2年又72天/3年又349天
工银沪深300ETF联接A,005102,2.65亿元（2019-12-31）,4.10%,3.28%,2.62%,--,--,3.52%,刘伟琳,199天,3.52%,5年又143天
易方达沪深300ETF联接A,110020,58.36亿元（2019-12-31）,5.77%,6.01%,4.76%,9.52%,26.18%,44.20%,杨俊/余海燕,2年又258天,19.32%,2年又258天/8年又113天
易方达沪深300ETF联接C,007339,11.72亿元（2019-12-31）,5.76%,5.96%,4.68%,--,--,8.20%,杨俊/余海燕,317天,8.20%,2年又258天/8年又113天
嘉实沪深300ETF联接A,160706,188.66亿元（2019-12-31）,5.71%,5.50%,4.25%,8.80%,24.36%,366.46%,陈正宪/何如,4年又63天,25.95%,4年又63天/5年又304天
工银沪深300ETF联接C,005103,0.14亿元（2019-12-31）,4.08%,3.19%,2.39%,--,--,3.28%,刘伟琳,199天,3.28%,5年又143天
嘉实深证基本面120联接C,005998,0.46亿元（2019-12-31）,8.35%,8.81%,9.87%,14.80%,--,26.30%,李直/刘珈吟,1年又266天,26.30%,2年又72天/3年又349天
平安300ETF联接A,005639,3.03亿元（2019-12-31）,5.68%,5.64%,4.13%,8.56%,--,9.95%,成钧,1年又338天,9.95%,2年又73天
易方达上证中盘ETF联接C,004743,0.04亿元（2019-12-31）,7.44%,8.44%,4.37%,4.35%,--,18.32%,刘树荣,1年又209天,18.14%,2年又233天
嘉实沪深300ETF联接C,160724,8.77亿元（2019-12-31）,5.67%,5.40%,4.03%,8.39%,--,22.41%,陈正宪/何如,1年又212天,22.41%,4年又63天/5年又304天
平安300ETF联接C,005640,3.62亿元（2019-12-31）,5.65%,5.52%,3.91%,8.10%,--,9.09%,成钧,1年又338天,9.09%,2年又73天
易方达上证中盘ETF联接A,110021,2.02亿元（2019-12-31）,7.47%,8.51%,4.50%,4.61%,12.60%,43.02%,刘树荣,1年又209天,18.57%,2年又233天
华夏中证全指房地产ETF联接C,008089,0.00亿元（2019-11-28）,2.35%,-3.92%,--,--,--,-3.92%,李俊,100天,-3.92%,2年又87天
南方沪深300联接基金C,004342,0.35亿元（2019-12-31）,6.18%,6.40%,5.19%,10.81%,28.88%,27.98%,罗文杰,3年又13天,27.98%,6年又321天
华夏中证全指房地产ETF联接A,008088,0.11亿元（2019-11-28）,2.37%,-3.85%,--,--,--,-3.85%,李俊,100天,-3.85%,2年又87天
南方沪深300联接基金A,202015,14.59亿元（2019-12-31）,6.21%,6.50%,5.39%,11.25%,28.83%,81.95%,罗文杰,4年又4天,48.96%,6年又321天
天弘沪深300ETF联接C,005918,25.60亿元（2019-12-31）,5.80%,5.58%,4.30%,9.71%,--,11.90%,杨超/陈瑶/张子法,261天,9.23%,5年又4天/2年又24天/2年又325天
华夏沪深300ETF联接C,005658,16.58亿元（2019-12-31）,5.78%,5.78%,4.41%,8.71%,--,-0.07%,赵宗庭/张弘弢,2年又34天,-0.07%,2年又325天/10年又243天
天弘沪深300ETF联接A,000961,23.27亿元（2019-12-31）,5.81%,5.63%,4.40%,9.92%,26.06%,26.31%,杨超/陈瑶/张子法,261天,9.38%,5年又4天/2年又24天/2年又325天
建信深证基本面60ETF联接A,530015,9.87亿元（2019-12-31）,7.50%,8.50%,9.45%,15.92%,56.70%,136.15%,薛玲,2年又161天,31.89%,3年又247天
建信上证50ETF联接C,005881,0.16亿元（2019-12-31）,4.33%,2.46%,1.95%,11.94%,--,23.17%,薛玲,1年又134天,23.17%,3年又247天
建信上证50ETF联接A,005880,0.37亿元（2019-12-31）,4.36%,2.55%,2.15%,11.78%,--,23.24%,薛玲,1年又134天,23.24%,3年又247天
易方达上证50ETF联接基金A,007379,0.56亿元（2019-12-31）,5.26%,4.42%,--,--,--,5.39%,成曦/余海燕,180天,5.39%,3年又305天/8年又113天
建信深证基本面60ETF联接C,006363,0.35亿元（2019-12-31）,7.46%,8.37%,9.19%,15.85%,--,46.18%,薛玲,1年又185天,46.18%,3年又247天
易方达上证50ETF联接基金C,007380,0.56亿元（2019-12-31）,5.25%,4.39%,--,--,--,5.31%,成曦/余海燕,180天,5.31%,3年又305天/8年又113天
交银上证180公司治理联接,519686,3.56亿元（2019-12-31）,4.40%,2.39%,-0.15%,1.22%,18.04%,32.80%,蔡铮,6年又344天,75.43%,7年又72天
民生加银沪深300ETF联接A,008291,3.90亿元（2019-12-26）,5.57%,--,--,--,--,1.65%,何江/武杰,72天,1.65%,3年又224天/1年又127天
建信上证社会责任ETF联接,530010,1.04亿元（2019-12-31）,4.46%,4.13%,3.04%,10.05%,38.22%,107.82%,薛玲,3年又231天,50.91%,3年又247天
工银湾创100ETF联接A,008052,1.57亿元（2019-12-25）,-0.58%,--,--,--,--,-0.80%,刘伟琳,73天,-0.80%,5年又143天
华夏上证50ETF联接A,001051,15.80亿元（2019-12-31）,3.68%,0.80%,-0.78%,4.97%,30.00%,1.40%,徐猛,2年又349天,29.34%,6年又335天
华夏上证50ETF联接C,005733,3.11亿元（2019-12-31）,3.59%,0.70%,-0.88%,4.66%,--,3.59%,徐猛,2年又0天,3.59%,6年又335天
工银上证50ETF联接C,006221,3.35亿元（2019-12-31）,3.42%,0.15%,-1.48%,4.88%,--,24.10%,赵栩,1年又73天,24.10%,8年又143天
民生加银沪深300ETF联接C,008292,0.04亿元（2019-12-26）,5.54%,--,--,--,--,1.60%,何江/武杰,72天,1.60%,3年又224天/1年又127天
海富通上证周期ETF联接,519027,0.21亿元（2019-12-31）,2.60%,-0.84%,-3.20%,-0.46%,18.06%,30.10%,江勇,1年又219天,15.44%,1年又241天
工银上证50ETF联接A,006220,0.24亿元（2019-12-31）,3.44%,0.22%,-1.29%,5.37%,--,24.79%,赵栩,1年又73天,24.79%,8年又143天
工银湾创100ETF联接C,008053,0.59亿元（2019-12-25）,-0.62%,--,--,--,--,-0.88%,刘伟琳,73天,-0.88%,5年又143天
博时上证50ETF联接A,001237,4.59亿元（2019-12-31）,4.33%,1.85%,0.94%,8.55%,36.84%,8.73%,汪洋/赵云阳,3年又296天,56.29%,5年又46天/7年又116天
华安上证180ETF联接,040180,3.02亿元（2019-12-31）,4.69%,2.82%,0.20%,4.41%,20.98%,49.02%,许之彦,4年又179天,26.76%,13年又129天
博时上证50ETF联接C,005737,0.41亿元（2019-12-31）,4.33%,1.82%,0.88%,8.43%,--,15.78%,赵云阳/汪洋,1年又352天,15.78%,7年又116天/5年又46天
南方小康ETF联接C,004346,0.01亿元（2019-12-31）,6.75%,4.93%,1.15%,-0.81%,3.07%,2.62%,龚涛/崔蕾,239天,5.02%,239天/1年又120天
南方小康ETF联接A,202021,5.55亿元（2019-12-31）,6.78%,5.02%,1.34%,-0.55%,4.09%,30.07%,龚涛/崔蕾,239天,5.30%,239天/1年又120天
博时上证超大盘ETF联接,050013,1.79亿元（2019-12-31）,5.89%,4.53%,5.38%,3.92%,22.55%,9.63%,尹浩,148天,5.93%,148天
华宝上证180价值联接,240016,1.46亿元（2019-12-31）,4.72%,2.06%,2.44%,3.46%,29.71%,93.89%,丰晨成,4年又116天,31.25%,4年又116天
嘉实富时中国A50ETF联接A,004488,0.46亿元（2019-12-31）,3.79%,2.41%,2.71%,12.48%,--,23.04%,高峰/刘珈吟,161天,5.25%,340天/3年又349天
嘉实富时中国A50ETF联接C,005229,0.21亿元（2019-12-31）,3.76%,2.30%,2.49%,11.96%,--,8.04%,高峰/刘珈吟,161天,5.06%,340天/3年又349天
银华上证50等权ETF联接,180033,0.96亿元（2019-12-31）,6.12%,5.86%,5.70%,3.89%,12.84%,33.60%,周大鹏,7年又192天,33.60%,8年又165天
富国中证国企一带一路ETF联接A,007786,1.36亿元（2019-12-31）,5.06%,--,--,--,--,3.95%,王乐乐/王保合,67天,3.95%,4年又211天/9年又7天
富国中证国企一带一路ETF联接C,007787,1.44亿元（2019-12-31）,5.03%,--,--,--,--,3.87%,王乐乐/王保合,67天,3.87%,4年又211天/9年又7天
工银深证红利ETF联接A,481012,13.24亿元（2019-12-31）,6.65%,4.24%,3.75%,15.30%,57.01%,93.85%,赵栩,5年又139天,161.26%,8年又143天
国投沪深300金融地产联接,161211,4.52亿元（2019-12-31）,5.59%,2.66%,2.17%,4.43%,31.85%,75.42%,赵建,5年又27天,35.57%,6年又164天
工银深证红利ETF联接C,006724,0.26亿元（2019-12-31）,6.61%,4.12%,3.51%,--,--,18.00%,赵栩,290天,18.00%,8年又143天
国泰上证180金融ETF联接,020021,12.56亿元（2019-12-31）,3.56%,0.32%,-1.89%,-1.81%,24.26%,81.54%,艾小军,5年又258天,109.63%,6年又55天
南方恒指ETF联接A,501302,0.68亿元（2019-12-31）,-5.84%,-2.32%,-3.35%,-4.79%,--,3.84%,罗文杰,2年又230天,3.84%,6年又321天
嘉实中证金融地产ETF联接A,001539,0.53亿元（2019-12-31）,4.95%,1.47%,-0.64%,-0.41%,18.50%,31.12%,李直/刘珈吟,161天,2.49%,2年又72天/3年又349天
嘉实中证金融地产ETF联接C,005999,0.03亿元（2019-12-31）,4.92%,1.35%,-0.90%,-1.00%,--,21.77%,李直/刘珈吟,161天,2.26%,2年又72天/3年又349天
华安CES港股通ETF联接A,005813,0.28亿元（2019-12-31）,-4.39%,-0.35%,-0.79%,-2.55%,--,-3.29%,苏圻涵/倪斌,1年又128天,8.91%,13年又129天/1年又179天
南方恒指ETF联接C,005659,0.05亿元（2019-12-31）,-5.88%,-2.42%,-3.54%,-5.17%,--,-6.83%,罗文杰,1年又364天,-6.83%,6年又321天
广发中证全指金融地产联接C,002979,3.86亿元（2019-12-31）,5.98%,1.40%,0.22%,0.21%,20.71%,30.67%,陆志明,3年又245天,30.67%,8年又280天
广发中证全指金融地产联接A,001469,3.01亿元（2019-12-31）,5.99%,1.46%,0.33%,0.44%,21.72%,10.57%,陆志明,4年又243天,10.57%,8年又280天
华安CES港股通ETF联接C,005814,0.03亿元（2019-12-31）,-4.43%,-0.44%,-0.85%,-2.54%,--,-2.03%,苏圻涵/倪斌,1年又128天,8.82%,13年又129天/1年又179天
南方房地产ETF联接C,004643,0.29亿元（2019-12-31）,11.20%,5.14%,4.94%,-1.31%,--,-8.64%,罗文杰,2年又196天,-8.64%,6年又321天
南方房地产ETF联接A,004642,0.22亿元（2019-12-31）,11.23%,5.25%,5.15%,-0.91%,--,-7.72%,罗文杰,2年又196天,-7.72%,6年又321天
易方达沪深300非银联接A,000950,17.09亿元（2019-12-31）,6.20%,4.69%,-2.14%,3.24%,33.47%,3.04%,余海燕,5年又46天,3.04%,8年又113天
南方H股联接A,005554,0.35亿元（2019-12-31）,-4.25%,-0.89%,-1.95%,-4.95%,--,-4.32%,孙伟/罗文杰,2年又24天,-4.32%,4年又291天/6年又321天
南方H股联接C,005555,0.50亿元（2019-12-31）,-4.29%,-0.99%,-2.15%,-5.34%,--,-5.11%,孙伟/罗文杰,2年又24天,-5.11%,4年又291天/6年又321天
易方达沪深300非银联接C,007882,0.31亿元（2019-12-31）,6.20%,4.67%,-2.18%,--,--,2.07%,余海燕,200天,2.07%,8年又113天
华宝券商ETF联接A,006098,3.04亿元（2019-12-31）,13.42%,15.55%,7.74%,-0.39%,--,46.99%,丰晨成,1年又254天,46.99%,4年又116天
华宝券商ETF联接C,007531,1.18亿元（2019-12-31）,13.38%,15.43%,7.53%,--,--,16.08%,丰晨成,268天,16.08%,4年又116天
南方中证全指证券ETF联接A,004069,5.49亿元（2019-12-31）,14.48%,15.46%,7.81%,-0.13%,--,8.00%,孙伟,3年又0天,8.00%,4年又291天
南方中证全指证券ETF联接C,004070,14.04亿元（2019-12-31）,14.44%,15.34%,7.59%,-0.52%,--,6.69%,孙伟,3年又0天,6.69%,4年又291天
华泰柏瑞中证科技ETF联接A,008399,11.90亿元（2020-02-26）,--,--,--,--,--,-0.21%,柳军,10天,-0.21%,10年又279天
华泰柏瑞中证科技ETF联接C,008400,0.97亿元（2020-02-26）,--,--,--,--,--,-0.22%,柳军,10天,-0.22%,10年又279天
